Flow_Hash,Total Fwd Packets,Flow Duration,Flow IAT Mean,Packet Length Std,Label
9ea6fb57b842410605fe69288c0cbc15fdb7eaa67074b52d96e72e7c8815e1f4,12,66330529,5102348.5,0.0,DDoS_Attack
96c1443429d369278b6d0165ae428fc06ad946ff0e54967d7a867ceaaa089b9f,2,1,1.0,0.0,DDoS_Attack
9e3bbd4ee16de168b5d99b956ead39cf67cec24f51d3e155260af1f78939a247,16,60344537,2080846.1,425.55008,Benign
0ffe16d0a3008d2c72cc39f13a26a2c0a4182a029ee54be3d549390eb524f6e5,2,84,28.0,0.0,DDoS_Attack
259f6fb7becc9bf34584c96072c5aa3a2f822ba5f1dd8461a4fac681e25f0bba,1,30113,30113.0,9.237604,Benign
350a5962a4657003a9bf0fb5de0039cba621c93469ce5e4c2dc3ef16bc54082d,16,66827303,2905535.0,0.0,DDoS_Attack
88a630b724db6daef3c75bc00fa2b644b7e70a50a4c38999ef8bd9792e313066,2,151,50.333332,30.672462,Benign
b2097ea381dbd37c4c6d8f5f6e1503244674376a07dcbe9655a9e11d5be2c7d0,1,32,32.0,0.0,Benign
d17e0c1b4e27119be40d16e98e166294b5e8f52824fdf57df207e8cfbd0608a8,11,10439448,549444.6,575.5081,Benign
7d72fde9fa9ffec96f6f4b0a19f6424a9871ffd609efb62814d454d246d662b4,24,116291832,2704461.2,274.54718,Benign
29407880d43bc896fab4420f6fc16571725438f441b30c32c8ca7b183c417866,8,27453559,2111812.2,0.0,DDoS_Attack
1bb65cd07819b69900da2a8277f25ed6d064e6d9809a0650ebbd5f7c5becc945,12,52527991,2764631.0,0.0,DDoS_Attack
2dad1ddfd3267e835c3d43e5ead79ab227b8d033c150b1ab10d1f34163f7cb28,2,48,48.0,0.0,DDoS_Attack
a4adfaa270c7a66f35f3a365e6c1224451559f1a7733929c00af1be6cd051f6c,2,1,1.0,0.0,DDoS_Attack
8cf6fef63674ae8693c6241cf69dd91b242892252f269a1d43f39b57a26c4b47,16,115667297,3988527.5,160.94887,Benign
72774ba16ef9b48a7386754ccc9a9807d1d9d8f8027e1d74fdeb0d3c3efe9311,2,867,867.0,0.0,Benign
c68cf2b771a49cece2b848451c87147889e9c1a9a0b3bbe5e3291fa2d2263b52,2,53,53.0,0.0,DDoS_Attack
722c2a9c8769d5e74057d5ab3dc7d850d0bd9ed6659bac4cfc56c974956439e9,2,776,258.66666,44.91325,Benign
a1acdd2aa81e694dd6cf8b8e6bdf76a75ccda4ce6142251dcc945b72003fb0e0,2,1,1.0,0.0,DDoS_Attack
678b9ea35327e36d2635d7fcbbe82e9a1db84444779ebc643eb0423ca418dcd0,4,104860,34953.332,21.36118,DDoS_Attack
f20b7d5d92da3063b1e36037b006e350150c1ab4bbccda2bbb398253f2effe38,2,508,254.0,0.0,Benign
00d7f28abf9f15293197b965ade6bafc6ac7e92c475761c9331321ede24479a1,2,49,49.0,0.0,DDoS_Attack
076feb8a2b564709ebd07eae38539e5501789ba34d05d7b6fc2a4ad4b5b031bf,2,32623,10874.333,22.456625,Benign
094205db9948068b17dab48556a10e1151b7a13efa172b1aee042924345c5df7,4,107414,35804.668,21.36118,DDoS_Attack
75bd9bda6550a69a4588ff8f9712ae920be4b8f8fc0919e03de028183b180214,10,281869,20133.5,313.5873,Benign
c9c78f848b06d6992a8f5da20c503e775e4d07c2c737910d772ff7a0ae6a1aeb,2,180,60.0,8.763561,Benign
6562fc5a8a69e4a5574dad1418828b0b4dc83b6a422144a7851a26525eb44fab,2,30757,10252.333,15.336231,Benign
7d9d9cd4d51b4e515a0c4baa629a21e5cccd789b8277873f2ee85615ea5507b2,6,218929,43785.8,33.617596,DDoS_Attack
07422ede2f9672c629eab03882f440e8e5501992b9b994c9e4164c721e76c18a,4,66767,13353.4,25.373402,Benign
68f13a6d96980af37e4395545d504d989e510ebe5a15b7658c1631b4cdc6895e,25,60703892,1348975.4,333.61066,Benign
fd4efa12e73d5e098544e6878f3fa2b0ddec948f40300e6ddf92aae0cd80dcd2,1,68,68.0,0.0,Benign
6ccc40eeb1a3832d52124cfbb9f890c6416ec5235a2f33e311f421bc0e238d47,1,60489,60489.0,34.063667,Benign
0e9dd0563297b045148058535d7d27e42474cf40ec2ce5376de578542546d1c8,1,30810,30810.0,9.237604,Benign
3eaa6447f63904c19aedb724d0ea549fd8aea327b325384513d7feebe0abb7bc,2,1,1.0,0.0,DDoS_Attack
7ff5e6c990bf8165112e56e55b3c48c167960f8f33e318fd22f974d6f04a80b8,1,80,80.0,0.0,Benign
323310eabb1e3bbd2e37cbcac651873a30c671fd7c25676a156d2756515121f3,1,48,48.0,0.0,Benign
8922c720d4bd7a6c0ff3435e7ef400f75eda34f00345b212cfffb3ac5ae4ccac,1,38,38.0,0.0,Benign
7565001c2c90f2e6bbbd8154c53969d7543739bdeda45e8301554450c8b55f2e,3,107,35.666668,13.446189,Benign
271680df7d1d475053a5e4d818e3151c95ceedeebeb0f2ef32c29f0a4a24b134,6,25065894,2785099.2,0.0,DDoS_Attack
317c54ba2fb25ffaa438a8b7d770bf675a17633a9ca463f7d62a7cfd0c343d98,2,30933,10311.0,22.456625,Benign
49ebd657c613729de80a169cd46d53c7ed6731e90ff5fe7b06d4e22685a9cf9b,2,3,3.0,21.36196,Benign
604b6226c95312eeef1fde6e3782a8e8c8a347eb9a70a6f7f03ed39bd4e48471,1,92259,92259.0,0.0,Benign
135b540ef9bfd3d4b7b19463f70f9bceeaf0f7ed83fc348f261f9a2ca88ece50,2,1,1.0,0.0,DDoS_Attack
2eadc8bacb87d8ead60d6d439f26580a492d43a1af936462b15a4512b537af35,2,3168,3168.0,0.0,Benign
b16b6777bb7e09b49d9247c2482cf5a308da603206a040f22324e5150bdb4817,2,218,72.666664,70.10849,Benign
3f5574e22c30622544fa68c9b217ac7bf471c050ba6dc71538a4a06542e08a06,4,23057890,7685963.5,0.0,DDoS_Attack
0ebf2384a0a360547851940b5278ab653dbf7156b07b516583aed6edea682f6c,2,114,38.0,0.0,DDoS_Attack
78df5a2b5eac70afa3c5a4e0410d23132f73cf6704311392fd4fe5b256cd9a1e,2,148,49.333332,8.763561,Benign
218e74c108db45243521240997a7ec5d9a86fd55599c89fb50c5c1a82a9112fe,14,66589255,2895185.0,0.0,DDoS_Attack
01961029083ff586551dcd2ac215a2e4f645770b13ea737ccf324688918765d9,2,157,52.333332,17.527122,Benign
80aee00bc2965aa4ba6012b23aeb31a1c0e515aaef58cfd7952919c7b3bc33e2,10,10391263,577292.4,465.48654,Benign
5a5e9128f9acb915cbaac9d0f72988efc00329f23e9bafbf93a6141304bf4ea9,4,60590,12118.0,27.325203,Benign
93d94ec57e29436e4c8ee2aedb1851f8dff31cd8032035319b59fc4e180ed8cc,2,154001,51333.668,92.01739,Benign
86c846697f176b392b3d56e07132fbf2361aa2eab90074977773840153b710e9,24,200231,8705.695,31.32209,DDoS_Attack
8e0ea7f563b5492c33614000dacbdb705a69760de992956cf980247ac19d32c6,1,53859,53859.0,57.157677,Benign
ce87c8001a0924eb1f3484233ad0e2b5bdecc85c7f5601070e1b8b3092495649,8,1133962,70872.625,692.13477,Benign
a28c14db2456a15bafcb4e92620c8f56efb10c82964b4952117e6778fe501f00,1,49390,49390.0,9.237604,Benign
b3ac68eac962ca042db13452e54a0046e5bca9df483373d694852a6440d6a112,4,183927,26275.285,22.135944,Benign
7212ce32c1e245169bdbeeb967261eb8d0077aad46b2aff67e6782d05bc07124,2,48,16.0,0.0,DDoS_Attack
542ae8149c32b5d19938e9036377154a3a3fb29e48fc07690a447af6543e42af,4,1134073,378024.34,0.0,DDoS_Attack
815459d7f52ea1b9fb7bd656aaa9aa20946825b70f8790514922b641ea308181,12,52471970,3086586.5,0.0,DDoS_Attack
a43e3c6aec08d8d1eed7147e44cbbe172e6a977681e5f8be7551c395694acf1b,2,1,1.0,0.0,DDoS_Attack
e43f699120ea16a1c7fec0256dbc45274ccfca72319aa1e5358fed4297f9091e,2,1,1.0,0.0,DDoS_Attack
b1004d33137e0d54f6f53b421ef775d218cc6ce9ba8603d815b953615d1d0d28,16,70046,4669.7334,33.79545,DDoS_Attack
92e0327888d68f96bc0b07b8904e83f627c72bd5661ff458143054bc2a7f490a,4,105148,35049.332,32.31563,DDoS_Attack
7cb60d1e9c319eafd762f35d7f12ea536d29cbae8514ee7b6f52069c029f4b9d,2,30,15.0,16.35033,Benign
8c45eeacb203b8e39be595259b14bc64533b1c4b3e858b5cbd62eac1892d34b4,4,107888,35962.668,32.31563,DDoS_Attack
8b5b3782167ada0a96f8a0a2fc64ce87a15e12a6406feb8d642d26f3d46bb446,6,216280,43256.0,33.617596,DDoS_Attack
14194fc0d24eddc9f121a1ecaf3592e2091fbb35ba8e1d9f2441b99f81146600,1,50581,50581.0,0.0,Benign
d860a249bb0b729c70836c07ff94ae204bd843336cda8c9e97f9c94c23c5a2d8,2,1,1.0,0.0,DDoS_Attack
83ebc05336a8270fb9bd0ed4e9e530d363fb8fbcb4238aca2edb2649ea45376f,5,8865152,1266450.2,245.08366,Benign
23bbc98c55fa11697b7978e98b90542c8879a98a0a94dba43dd4a519e3deb980,10,145014,10358.143,360.03183,Benign
16f43a34fe1ebbfa0cd845f7c36080ac0acc59ed9f182951e8df1ed700403a7b,4,109166,36388.668,32.31563,DDoS_Attack
c366de1ae264989f61fce5eac440cdc1a827c2723fee979992fdf8ecdff9889f,2,250,83.333336,39.436024,Benign
3dff70f71975b6cfaf2133268070e6786c2cf5fb707bd97b94293793c158fce2,2,1,1.0,0.0,DDoS_Attack
682265b60609c8855decfa67ecc517db40c4d34cee102787daca8f75375bc55c,18,75501872,2359433.5,513.96533,Benign
026a28de46df5e3534663ca80a6f175dc0bb10e9aa60f57a4cd6bb1f7a56a806,12,63124146,3713185.0,0.0,DDoS_Attack
465d99e0ed84824bd6a552224e8b429b8f72b16661923cf810d4b732a0c23562,1,46161,46161.0,33.486317,Benign
aeb44252d59f7614e49cc856f0c613c4722a99558680534e066ef70ff927db65,4,2665963,888654.3,0.0,DDoS_Attack
a8926cf94a2edd22aaa6c46ba45d05dda338e3452c468a43fa2a6bf3b297b79d,2,221,73.666664,52.581364,Benign
c2866062694b51a4944b96ba496020227ea4f357a3d16e25be3c5468cd07df40,4,105641,35213.668,21.36118,DDoS_Attack
b31a47f4d631666545359359096fe29cba73da1339790e5ac54e57d380adb6fc,8,62117481,5176457.0,29.918295,Benign
81f1ac1f36b5b8d864c17cb807a8c81ea3a6b0d168b20bb65547d9099bf7598b,8,44625336,6375048.0,0.0,DDoS_Attack
f83e270fa178650458154973a34a1c48c3fbc785c56517a84a70f632698113d5,15,519267,21636.125,525.52637,Benign
63c948337d3ed8d0a043948d15f4a655c18ff7b8cf4f91017f522d7444963561,12,68156117,3587164.0,0.0,DDoS_Attack
dff2b9d9787cd2ae8ee1ddc50e05060fda0253882fca3c965f83b350abcc528f,2,194,64.666664,17.527122,Benign
09ab5d2ef26cdbc59312a30f42c0e82779148f99bdb0371cb9c7e90adcb12432,1,210,210.0,0.0,Benign
821ff2565196a3f014317dc1a12a8ae27e4d9364e60cf5cb092ec75d37fb3ba7,2,182,60.666668,8.763561,Benign
0e9dfc31a88b1ff82eb9dc42a5424d3094026ec8ca91e20ec2fc0a8e476555f0,57,890532,6271.352,886.406,Benign
2731c214cf59ef11cfc448baad004ccfdc3bf08042f0a8f378af0c9e7ceacd67,2,164982,54994.0,61.344925,Benign
3f407772e65b9c9c06c51d7db90668f3c849dc844f5122ea921881086e5718d7,13,127829,6391.45,540.1115,Benign
32fa5852e453a81330606e0ad61826bbb0fc5bd95c92d140afbb094d0231002a,8,52972589,4815690.0,0.0,DDoS_Attack
b6af806de1dd5d85c739cff804c8def51273425c5efa57e71865e6c3ab78d4c6,2,1,1.0,0.0,DDoS_Attack
d7da59a2d1dd002b397b842266c851545deae03c62f3c91ceaec540ab117e014,16,132928,4288.0,1150.39,Benign
7baad5ca5fc1fc1121e4e22330facf3bf679c0c76d652c6337bb68818a36f5a8,2,167,55.666668,0.0,Benign
db2969ca6b33d8aa5544794244ace716ea0fa969283164214b32e1a73c4d2277,6,217921,43584.2,33.617596,DDoS_Attack
0ed1aaf16dad99ed8afe83a03ac42888afbbf7c8795ceef4a1797ffea3a05c5a,2,175,58.333332,22.456625,Benign
4dd0303096f2c5075c64ee5b0f79baaeb650582a01babda38a7a1ad3860e6898,10,60731296,5521027.0,0.0,DDoS_Attack
fda92f7840446f45ae7d0ed9bebb0501c8fc8eb553e296e355ce57f3e6cb75b7,2,105504,105504.0,0.0,Benign
119fa2254c59a496ea685efff33da53fbbf24f5388057635c57de1d05fcf4953,10,43505939,2559173.0,0.0,DDoS_Attack
d651826264d31811617ff1004002b26d3cdb35d3fdff7300f86fb8a2b78ef9b4,2,197,65.666664,70.10849,Benign
ed3bfcf20ab5ff416ed00a1fac64f74b5b1deeddc420bcfd658cac82b4cc11c2,1,30713,30713.0,49.07477,Benign
fb3b8249412c7fe571b506fbb648c60674e66e91d35adc3b3b72a5300d5905bb,2,24041,8013.6665,58.05859,Benign
850e7d1ed80c549cff940a9a6270bd2972a724cde02334290a70af34590c5f22,1,47234,47234.0,9.237604,Benign
139a8f8bb78b1ebe69825c68c232140d9a4fe67d5b955d5bbe778c6cdc81c871,1,30772,30772.0,30.599564,Benign
4c2d959bbd87b2fdbf7ea87f8f45131b370438590e4142a40293ab80cffe0c45,2,48874,16291.333,31.220186,Benign
0948e8c0bb2c45969f6b0cbd759cb6839fa3e4cc0bca89d85005e77bf4386516,2,79696,79696.0,0.0,Benign
76ab01f48f9cae7e70ac8791682e0bba373f5dead67802ee90fce18b5287d446,16,115491309,3982459.0,160.94887,Benign
181779a07351b54507c40b0833fde4ad87ddad2986b4c1066d53d6ef3fb94da2,5,31594,4513.4287,181.28017,Benign
7688952f1e9045158b811eac195aeca869dd89d902e821accd5a05e67ddcb1bc,4,30454,4350.5713,151.78932,Benign
7bc4595647e9d98642f9a498e4137347b685b1f3706b686541b522dec049a977,2,61539,20513.0,77.7766,Benign
7b4ea663bd8deb688880a5207e843c518b87d2965a44f8a6beb09168dc863480,6,264491,29387.889,1041.3804,Benign
c6b43d2693c286a16904abdca8cc6059d269a439e990fcac5d7683fa685f7dee,7,35431111,2530793.8,712.2398,Benign
f0b199d67ef61edda0491fb6bdbd54dcb13ac5fc4dab4f785e208e6ead27b1e4,12,70759022,4717268.0,0.0,DDoS_Attack
0f2b5a0e159be8ede098752741a1929d64c9021000e45aa00b67c0458d9d13a3,1,53,53.0,0.0,Benign
c1cee3f3797ab130b25173e3569469528921b548cf4da259c77536111a804121,2,143,47.666668,17.527122,Benign
0da762bd51803480b13e656c4cb1e099fea1925b59e98a686a9cab0e35265493,4,107757,35919.0,21.36118,DDoS_Attack
e27c0638cbcd3bfa9989d86335d58a096f02c5214d67baa84b58a9b5a009f2c3,8,52580553,7511507.5,0.0,DDoS_Attack
adbe1e50eefcfdde3d6a891039b2797744d1d6896dd9e874a6eab23552d5da5b,4,109372,36457.332,32.31563,DDoS_Attack
10fa530b75ab1932b477c98f072ec3543b5f4f5ad994da617aa6c079714749d5,8,38999703,2999977.2,0.0,DDoS_Attack
c51922d2a1156244e000579ef0fa85cad53b2fc9d301b7a1dbb62c9eaf68f77b,12,144267,7593.0,430.61008,Benign
9b93c635b1f5434d9edfd02a54fe9575af096d35677e31a046185bd81bacec02,9,5531317,425485.94,511.73157,Benign
734d88fec0d5515807c714e00759be34d63311c8fe2574ccfca230fa2f0f7066,2,48,48.0,0.0,DDoS_Attack
73a9b730b869144e9727759461c11e52a5b4eb14ef906550ae217ea9561c29d6,8,39997070,5713867.0,0.0,DDoS_Attack
ef6e12bfd3b33a5ea7ff7a108317b01e3d955b187d6591730ff7abcbb2ced5c8,1,94,94.0,0.0,Benign
f721ecaf3d1e02c8600e799f83794892278bbc86640408590c765f0e7faf2bd1,2,80,26.666666,0.0,DDoS_Attack
0cd0f96b199a2074e0b458ecc1d9e9f05ac1ddb9d9c39ff2c77712643a9f2657,2,30807,10269.0,31.220186,Benign
bd5d4326eb49e6fb7c53814cabc54766b26c8239c845db87027647203cd4a844,4,108853,36284.332,32.31563,DDoS_Attack
fbe967def9d16ba979912b59063927646870e69581211b8bd9ba3c42250d5fc3,1,26428,26428.0,0.0,Benign
7472320d0ced9157cbbd7e3708ae3bb39e92f74e65a98b8774c5be6d2fea602a,8,55716247,7959464.0,0.0,DDoS_Attack
a22e7277d1f0b182ec05cae35e683a4a93a032157a3cee63b3b8e0fd4458230e,1,23672,23672.0,50.229473,Benign
f60860d78b00a483c0fb34c3ccd3ee98024271c2b5e5217f4c9d9a44a337c39b,12,114697,6036.684,448.52747,Benign
355b9977d1568a4099650761797f2e4dea1a1e05087300736bc4021438872652,2,120,40.0,0.0,DDoS_Attack
e905414ff48a140698c7f1efdc876d0b29e750280678bcb78519bc93c8839806,4,108818,36272.668,21.36118,DDoS_Attack
a302b93180888bae94657e8d3a7cff0a52d57700263ead693c616b9d589f7cec,16,116930138,4032073.8,357.76755,Benign
5f75905f9b9da7ef8af739103802702b36464baf7d43b18df4a63ef304d8c08b,1,23273,23273.0,9.237604,Benign
0d8d8e470e19004e3ad67c43743be8561b0e43567e60e469f3ae57bf8cdc4a8a,12,59334641,3955642.8,0.0,DDoS_Attack
603e3c6d1d074ff7a77706e9b19d91a5b86aa4ee0aaefb2dab7b07cf1328c760,1,30469,30469.0,36.950417,Benign
30621ee4555966eb4c40104b8539597036fc8d0e3efd5214385304bc48a2db36,12,77109678,5140645.0,0.0,DDoS_Attack
928d23d1b4b3eba7ac76886569fe19454de81738441e1795834d252b01494a90,6,30757925,4393989.5,0.0,DDoS_Attack
ccd370836f5a4abf3af1d381aee32b67f51de45867edbc44c42ad281cac156a4,1,172,172.0,0.0,Benign
14b555e3f1cb3c06bab9942f3bf4a88fde25d4e313e90640c5b63ced3ca51737,6,211891,42378.2,33.617596,DDoS_Attack
594d37b568a8fa7dd6bbe86c980db8e92d500d0a16245c8bbd150477317e4641,5,46391,6627.2856,190.60497,Benign
e356230c4d7199d5d0972eeffc9b226c7cdd674ba45dd02400f0ec57aaf32cee,8,40352839,3668440.0,0.0,DDoS_Attack
4cc4bc7c6f3db04c61d9ea2c3032f00493359d8a23f4232bf7274a8bd0d1cdee,13,13724496,490160.56,564.31647,Benign
810f5574ab7627d4d5ae4d11e0d011738278e264d0f77b4262bf960d3567528e,1,35217,35217.0,0.0,Benign
a7f2201448b5b4978395895af0305e736fc9cdfa4e34f6c7740d04fcff143b3e,4,12287635,1755376.4,0.0,DDoS_Attack
eb76d361107777c91680f63d41b82add1d939a74bff9764aee0aafd4121551ab,10,43312448,3937495.2,0.0,DDoS_Attack
bec9a9a5177a341f4f71097bef6b5496155e0adadd0b9cf672adf5e20fdf8e73,4,108895,36298.332,32.31563,DDoS_Attack
01f5f7f8a929528da38a17d909a1cd94367bd6c2c86a11d447371a63a37f1971,2,193,64.333336,53.12909,Benign
6f773256b060a4932d417eb259b9378fd3c48ac1a8819434f4f9535497443d99,2,169,56.333332,8.763561,Benign
701bf950a53d541c50ae3208105163be830ef27c58c432c77314267f63bc89df,4,27575249,9191750.0,0.0,DDoS_Attack
950eef5a90d69ed81ca0e5d81a14ed7c8a9cac5cfc35e27d98919a0e18cfc180,2,157,52.333332,29.577019,Benign
2d3a52e4ee0950a84fe89f9bed9a98b782686467355d3740bc85ddec0df835e1,8,4940892,290640.72,429.0632,Benign
5af4f70f40a412737eda3602101832a9724593545bbfecd20a79340e21263080,1,29770,29770.0,46.188023,Benign
89bf9650d336ebf013fd3e31c5a28789a77f141a3f456c245c9f6bf39bc90df5,2,116,38.666668,8.763561,Benign
0174aa3895bcfc37c8256c5b35fc1dac5ea96b60c178d94b105b9efee46a999f,5,4488074,897614.8,18.866701,Benign
270a0df5bd8bb1d467332b8dafdc0de0b7f7525937eecb1f4c5737bdb5bea680,2,122288,40762.668,25.74296,Benign
99e3e7ee3975747ee9600777d41205e0aba6afbfdb48a74a3c40c089bf236a99,2,175,58.333332,8.763561,Benign
7cecd87d3d75a0311cdbb3f2b2474db4724c589a00ad6675e8203a5266170a4a,2,223,74.333336,49.842754,Benign
e324e2dfe69a0d6a2a37dbbca5a69356261ba7c6eb5afd8432c1dbb04608da66,2,91437,30479.0,34.50652,Benign
ed34cfa08d7f4ff6606a877b9099ec3783266216d3ffe0d4d0eb6017c0d6322c,2,61847,20615.666,62.440372,Benign
3e824e6884b991dec462f363a7631e12d88572445a698d19023090cdccda8183,1,52,52.0,0.0,Benign
64ce680e0e90f63bd59470a3f62afabe53aba6600656c323c5976df3626ed033,4,109212,36404.0,16.979399,DDoS_Attack
746b2b248934cbbd82a80f5fecfc8b77806b9b73095c5b66b8b120688d7dfd81,2,134,44.666668,8.763561,Benign
44a8fa223ec2ed41dd0635d7abeb0e2638f0495c4bdad2db6d7eb48f9eafa84c,10,83578,5969.857,139.66628,Benign
b9221655aef417a8f55038f4041cf01bcc276dd21fd2875ab71cad9e780b0260,1,46347,46347.0,28.867514,Benign
48eb6ce2e8b95e406296fa946a9978483690a93e700c95af99d3b1ce93fe39d7,10,67318727,5178363.5,0.0,DDoS_Attack
64d94a6f2654ed31e00c424ed60d8ed95b9de67939a65d51ed6d11a93de9d4c0,1,155319,155319.0,33.486317,Benign
56aca3fcc63e52d0dab3720582ac5488eaf43d4047366bb0a7eee096b71bca84,8,44837270,3202662.2,494.5369,Benign
bee051eda59de89e96dc13c24fe6aafae59a1d69105a7ea5fd1c342e2023c937,12,63999856,3368413.5,0.0,DDoS_Attack
2851d676f3c258c5c82400051398f382af8a57a91a2b90f7251d18e86a463f90,2,237,79.0,8.763561,Benign
872227803e8647f42d23873adc5b3892b8668cae91dd615ea293cf102116671c,8,10254962,603233.06,601.8043,Benign
24af38e8e9804c46db350484416ad5175fdc4637ffe5dd7e40f2629d04756b6f,2,1,1.0,0.0,DDoS_Attack
a2439c9c9b51767e64a933d69e1c6d65bfd10374455bf4e2f353e0266bb3208c,2,1,1.0,0.0,DDoS_Attack
1ac4948bec5a029472e4dc49a4336469dd265751f9ec92fe21ec89b6a6cec377,4,143401,28680.2,61.969654,Benign
d6bdc9dd11230b7ede382c528a1cc93799e963d24a9fa92c9cecfbd6ffb9112c,6,268743,24431.182,533.9169,Benign
6a3bb43254770f47333b072fe63770709799abdd3c80600f206534d85bfc2d24,4,109583,36527.668,34.50652,DDoS_Attack
433992b036364f1a3094f9e176e6a57745bfb24f87399a0224956f2e4d05395e,2,1,1.0,0.0,DDoS_Attack
1dc526142977bf62b1bffa5f750a0ce9f4012bf8b7487d3b6522a4a4ccd02d78,1,60931,60931.0,18.475208,Benign
bfb260c68f03b6c64baed658eb8a4882b86c68b60e960da804c2530bdc38a781,10,37998890,2235228.8,0.0,DDoS_Attack
0c9e322e59f3bc2364754fd3d2dbd6a7d041c06232b25af77002030eb454fd1c,4,4481618,1493872.6,0.0,DDoS_Attack
94afff1714267e66336b8b5f82c6c363313bcf4bbfa3371abaad256636d52db9,2,2,2.0,0.0,DDoS_Attack
6c4dbc8b0258d7ea4db70cb8d0d41bc179cac27466f650f3ad4765d7b84cff49,2,62246,20748.666,53.67681,Benign
0cccc2efbe92fd4244323682ed888e7c19f8e42abf4a2b558c4499ed48d404c3,2,209,69.666664,17.527122,Benign
994f3d088945df2457dca0250953e29c1c5d260bc9e6629c644e22151b786a48,4,107558,35852.668,21.36118,DDoS_Attack
bc1533d06131a67e00e690680fb0a57587232c3165278a82295868c07037a513,4,108333,36111.0,32.31563,DDoS_Attack
7f47ab07eb83537afcb69363f362541cd82cfeb5cd1ab310589e914bb477348b,5,5085798,1017159.6,18.866701,Benign
9042de5f21e257d44dabb40dba7846cc56e4e0d44007474c6d00aee6b60e8095,6,214277,42855.4,33.617596,DDoS_Attack
648cfdf0b70c417f2bf501f5af21d284033f7ee3d9197f2109a39e996d173d45,2,257,85.666664,32.863354,Benign
2bdb5d83f03667c1afeff4887e699501b089b2c341fbad3ab69d8c8016de5de8,2,61452,20484.0,20.265734,Benign
0ead6cd0b324d22b13f32fca73765cb7f8ed126826d6ddc2c1fefcffc2f991c5,2,2,2.0,0.0,DDoS_Attack
3d130b3158a5a3d129ad5ec9083d321eb5775f8deecb8df1c15364ce8ab25bbd,14,70090869,2695802.8,444.43964,Benign
e5e27fc26eaeff9f966fa92d20c41daa00e803c91460b94f945e799432d51b99,2,71,71.0,0.0,Benign
6d3865634e00ca619571bb2e8d3f48a773cef7baa0f52c323152c76a0ff73428,2,1,1.0,0.0,DDoS_Attack
d50538b435dbf07c8bb4b80dddd5b40f99933a0428cc091834fd0b66f4809fc6,6,29176671,5835334.0,0.0,DDoS_Attack
b5b6d112b26c54ba06074f6b0d05894a2a55c2def077c7d53409a092c93a77da,2,32906,10968.667,44.91325,Benign
7ce2d0167fd5f8e5baacf442e387aa19c399cec5d50c4d336c190f8131e7e562,10,52099457,4007650.5,0.0,DDoS_Attack
a66d50dbf7b3127fd524f5f88b4991a186116176ee7024115f45ec2dd3818015,4,109795,36598.332,21.36118,DDoS_Attack
ec3f8fb036a0da4c7e8c400077d40d0b92863b509d759cc9ce245127c3692036,8,33377700,2567515.5,0.0,DDoS_Attack
61da38500939d1bf5113c489a4d2c72fea9e612782325c205daf5a9ce561ea82,2,47678,15892.667,30.672462,Benign
7f8660e1bd36261d3b878ee27122936e185ec92871522cb22c0613d1af17af20,2,97,32.333332,0.0,DDoS_Attack
43cd44d5c3344d07e50f80540e953c550dae9966e7dbb20bb28c77a8db7f8766,2,1436,478.66666,24.099792,Benign
d75f95ed254c809f5767914a8c3b537a074b1b8f151da99b36e051f3f145b2a3,1,53,53.0,0.0,Benign
96e1fb03ea666fd6cff14f087c441dc9bbfde5b7de3ae7584ac8d271c51ca34f,7,6001389,600138.9,150.21075,Benign
0b9654af949db9d5d38aa0f274bbb64859bc62df850d2dfb046554157d60e9de,10,65816786,5062829.5,0.0,DDoS_Attack
0dfcc94cdd8bc6389c0cb7cbb7a5e8f59bc991e3a638f0a70a12e61dd294e66c,2,31062,10354.0,0.0,Benign
5f8b9d1256bbca0c1a7ebe689cb5220cc1a2d46605848e0b9267fb0bd30cb440,10,60548818,6727646.5,0.0,DDoS_Attack
ba6c68e8dba7250c66c8eb5e7fbffab32b464d3fbaec57fa3a61edf3eb7fe2af,2,10677,3559.0,72.8471,Benign
cf3100634668adc7a4f14abe79277df34dc92240c887f7cfca920ec0c1c7c69a,1,30559,30559.0,32.331615,Benign
66365a59903e7f60a4a474c7bcc7df2575d249def62e53bc9b8fcfadd948c908,8,50120705,7160100.5,0.0,DDoS_Attack
5fa4caaf84496a81795172998c70b392124e11d01bc1c04d89d9ac07d4edbf06,10,58111204,4470092.5,0.0,DDoS_Attack
ee533f8b29066dbb78b0585c2b82fadef845ae92b5d08798ebd3010377090c3d,4,105999,35333.0,21.36118,DDoS_Attack
dd289869a64e9abd1c0b0f680c0ad1b1db3e305758b0da57f513a9ef78d2a99d,9,697100,43568.75,701.73285,Benign
8a65fb5fe971a0e319b84a44e6b208e39f2553feb4452d634572048616a40d98,2,2,2.0,0.0,DDoS_Attack
549123adb72ed1e614941008ca0a021ac9b6ba517585da66ad59b267436420ea,2,47769,15923.0,23.004347,Benign
99ed6e7a28a9b9f0e916fa73f9cdec16a22ae8ed944857437ad9988286a988a2,1,30715,30715.0,37.527767,Benign
7d299b364f2ab620e88430ca1d5104978d15ec2ba8d371ad7ea72ff41f0235a1,6,32525041,6505008.0,0.0,DDoS_Attack
3d5416b964f77db3ec125a51bdcd670f0495a9d3b6f694ccae9351cb5e1bd116,8,46476152,5164017.0,0.0,DDoS_Attack
